id,labels
11700,1195
9603,910
4513,554
12726,1159
7703,1090
6883,1037
309,831
11962,939
3778,510
4559,508
12567,1132
7958,1152
7504,417
4561,317
10468,283
202,668
5713,942
6885,318
254,197
10137,219
10655,891
11675,357
3424,1085
3903,208
9417,858
5021,597
2801,176
11548,776
1853,518
7591,349
3788,1118
12020,1112
4346,1073
2088,511
3319,145
1268,239
8494,311
466,61
11945,634
12244,386
4965,758
3060,117
6274,716
802,1212
798,432
3044,578
4596,207
9208,1128
2033,88
10689,512
2841,196
7475,13
3816,642
9660,237
161,109
7803,953
1802,929
12120,1162
9444,780
9080,796
11968,381
2407,609
4691,729
7619,486
9790,657
4049,599
5481,956
6572,457
1909,446
2243,750
6568,805
35,1197
5946,357
10597,269
4984,807
10288,241
5524,821
8592,759
3795,510
2962,50
6246,253
10867,322
2118,967
2630,235
8903,1020
10540,1041
11709,63
5220,121
12577,675
1923,973
4092,618
7031,736
10552,807
6174,547
7186,1118
3086,672
7496,258
3486,958
8785,641
132,1162
8781,625
2827,373
3311,904
2115,859
3718,1037
1962,221
2632,540
6060,813
3236,263
8041,1090
6897,893
10465,1076
5018,639
7796,1086
3397,736
2575,367
11780,996
206,1197
10425,442
10199,805
8756,164
10503,356
10511,305
1551,510
2293,1157
8218,969
9175,625
7309,298
1804,2
11764,20
8136,458
10964,95
10152,249
720,504
6379,80
10296,420
5563,1177
6048,585
10029,609
2272,1160
8192,1002
8602,740
7042,216
7995,675
8207,656
8780,507
7027,468
7138,360
6612,443
6198,626
6682,102
12288,358
9880,157
9190,8
11462,184
2013,594
2054,818
2604,384
2669,682
3929,450
2236,870
10628,467
11357,775
6417,7
505,337
6725,881
7009,47
1824,908
6971,274
12790,473
11488,1016
8403,418
10270,922
6606,467
3894,615
4836,1088
6376,786
12119,177
4970,529
8183,273
1014,990
2417,1124
6968,31
9783,851
1211,625
4856,1202
2038,689
12290,470
5132,607
879,913
7899,1079
10180,484
2103,75
9615,1206
6287,694
9166,376
3537,629
7905,957
6892,891
12467,912
9582,704
1893,1185
8639,767
10850,1011
10773,878
10037,406
7864,433
689,568
8647,975
4613,997
4498,579
4307,515
9792,329
9976,298
5498,474
12223,1125
12264,1209
12827,467
8527,394
632,396
929,162
9307,205
8850,330
4410,454
236,74
6115,337
1450,124
1882,1143
2336,205
10304,78
5370,912
9639,1059
9465,133
2888,323
4091,518
1301,756
11598,540
6703,507
4725,1002
11113,1150
4544,796
11050,916
3015,179
767,586
3733,995
6751,153
9439,602
3210,876
7000,468
5781,606
5898,531
321,928
10796,821
2097,1038
10388,894
7355,1072
420,687
1652,743
12087,1039
637,117
6209,891
2454,1098
536,891
7184,1067
2145,63
3349,1177
11681,666
11093,716
9617,894
2499,736
11006,1171
10893,584
6506,286
11046,582
4318,380
9124,382
9280,1169
3248,622
2511,1211
1529,73
5398,659
3039,812
12042,738
2427,1191
6471,9
80,969
5591,1167
262,1032
2703,1016
5523,914
9404,406
8595,303
9004,606
1520,578
11976,823
11155,350
6610,383
7248,82
6766,319
81,372
3760,87
2916,245
4849,540
8704,274
1777,283
12468,277
2342,416
6706,9
5611,417
1416,381
52,431
4285,953
10721,774
5216,978
1714,269
7998,1122
8289,221
8115,310
10398,640
7889,180
12797,473
3386,253
10740,171
4413,531
10014,236
6839,8
6307,770
2920,1144
2689,1160
9472,671
8035,291
9395,988
9390,476
1752,892
11670,879
2138,911
6863,522
5156,325
11481,1012
3508,742
9774,129
2328,932
2918,500
5086,796
4370,156
10314,802
1145,741
7224,632
6808,801
8887,563
1339,385
10753,1118
11305,730
11355,1144
8301,808
9012,459
6304,892
9230,770
9448,1116
7723,1177
725,219
1767,1079
6428,621
9542,897
1717,1209
11826,577
1017,365
4637,726
2246,1142
8468,732
4257,892
1915,727
3847,761
5565,887
10600,831
6384,1059
5976,984
2188,1191
6723,1142
1341,716
2971,1167
8356,605
1922,882
7418,507
9636,626
370,478
3776,880
357,492
72,1047
9096,895
10647,509
3793,1129
4342,1059
11778,991
4825,37
5197,606
7307,155
11043,221
12882,280
11665,628
5471,97
6559,436
10953,707
6790,440
12489,1002
1231,943
6718,560
5786,67
8464,478
5221,943
9667,645
2390,245
1327,791
6550,722
3911,824
5428,630
5382,854
5441,392
6161,542
4741,559
9488,467
150,739
59,290
1255,365
5287,929
9123,205
3525,1162
10586,627
2931,64
9863,212
4040,8
9756,691
6962,254
4360,1174
10459,19
2816,691
6187,636
5932,562
2435,319
4298,1008
5179,847
12017,449
10789,792
3680,497
12397,503
7154,112
8687,1046
6193,404
721,406
9814,5
7982,681
2385,342
11026,306
5203,240
9527,668
5817,491
5365,82
1275,848
8566,102
9657,750
9781,708
8643,407
6196,908
5590,545
5388,1059
10595,918
11429,1160
11388,866
8100,937
4097,584
1249,992
11574,1030
5148,15
11966,445
1007,425
8369,975
7790,1027
3705,1091
5185,992
680,473
628,1005
6514,759
9172,564
4463,1167
6457,628
6912,562
9432,507
2306,567
9957,178
6771,315
4609,38
10764,787
6978,1134
5055,322
10206,867
1760,404
12125,636
3408,278
6069,1212
2444,765
12094,404
4806,1035
3980,582
12413,81
5064,295
6009,426
1609,979
5434,132
4679,662
11532,339
5284,347
10056,450
11330,725
3836,733
8314,942
11272,282
7162,195
8895,467
9218,1060
3244,369
7008,113
6582,338
4868,170
400,899
9142,1082
9134,525
11107,350
3703,755
8536,1173
9011,883
1352,776
3450,501
7596,1184
8642,810
2873,1052
4585,1193
4063,897
4903,829
2110,966
10013,973
9916,339
999,592
7339,311
12744,144
10558,603
5669,1162
11649,354
1815,1131
9315,1116
12052,497
8508,828
875,277
6067,550
9842,396
5002,605
1738,1060
7806,383
57,402
4271,1191
4597,33
3372,75
12131,124
1916,477
4743,280
1129,17
11277,756
518,463
10220,649
4436,1088
11816,783
8245,894
5869,942
6098,1015
4627,1104
3596,757
10550,562
11409,15
5733,358
12890,347
4874,563
11637,717
4728,420
12713,1009
4160,901
11376,511
4848,728
1713,884
2275,933
1087,182
9392,65
6678,1082
3614,387
5552,258
5557,280
835,1075
12661,14
10234,529
5355,688
8261,827
7174,460
8300,1131
3519,994
4157,542
2742,473
9436,901
9826,145
4673,836
180,841
3753,443
2429,1
11807,434
12648,87
6511,451
9766,7
5885,1161
5675,722
11156,786
7728,1154
1808,751
12474,1120
6740,1134
12076,1030
10632,386
12723,1007
1873,729
9995,428
12282,562
8433,1033
11386,1075
6651,473
4802,1131
7942,1199
6450,48
10763,334
12271,3
5413,38
12675,1139
6334,310
9219,546
9981,562
477,9
4686,560
4334,1145
11234,352
675,139
12627,631
12694,1050
4831,754
3306,1015
12652,117
5620,1148
1306,1046
10126,893
2964,685
201,72
7702,1136
7216,397
9246,1179
3608,1105
9006,100
7856,994
7846,88
9339,878
9583,928
7400,648
8020,412
1203,733
742,552
6397,792
4421,1075
1160,570
5450,252
7784,550
5527,445
271,531
1727,509
8671,494
3149,672
4615,511
244,589
12779,862
12534,1137
3420,924
12268,1193
9442,352
489,717
7038,269
11989,1117
4985,205
1531,1204
6343,655
5775,105
3146,1167
4094,214
1152,320
9741,250
7649,238
4907,1089
8607,57
6782,45
12303,1156
7243,1162
2587,412
9031,1190
9956,1034
10845,552
11051,324
9487,1173
858,354
1342,894
10052,865
12685,327
6889,1035
10081,417
4558,124
5670,65
7708,176
7331,1143
4011,368
11498,507
8779,1138
6675,363
3071,741
4649,316
10062,796
1696,327
124,863
10815,790
8610,883
6129,1140
9878,1155
248,282
10479,870
1388,795
10977,727
12884,605
7373,1053
7891,343
7921,626
11048,245
6298,486
4822,331
8540,624
8178,649
11786,616
819,991
12233,1078
2701,1096
3968,709
4434,1191
10485,676
2943,615
1669,42
11278,421
591,70
1219,298
3995,70
8472,813
2615,409
6615,758
4193,354
9504,684
8448,891
8834,407
1491,136
12569,908
3676,511
2850,594
11465,734
2834,1162
9578,1068
4996,29
12787,178
5264,745
7430,236
2784,508
9978,204
895,1162
10919,501
5422,454
1724,255
1668,18
7098,606
4944,894
7379,686
5535,1189
12071,678
1153,1020
4345,409
6803,504
9369,257
11996,164
4289,878
10178,696
8927,327
7685,917
8230,141
3678,1022
9043,280
10566,35
740,991
274,396
3016,718
761,571
10573,946
7287,876
3549,147
11205,1068
182,153
4457,948
10954,1091
10144,959
918,162
1125,510
2172,525
5549,878
10476,1204
2605,996
154,726
3661,595
1286,476
12879,560
748,625
936,1064
5734,1184
643,674
7297,420
6284,884
12861,96
5442,109
5013,563
12714,629
2617,1169
1387,587
1917,634
6712,249
4095,1015
6512,1031
1579,115
11310,697
12651,423
3979,489
5920,456
4137,76
12695,514
3433,928
6586,1108
3341,196
2216,507
7468,635
5217,708
4886,471
8412,24
1557,1175
6122,13
8902,928
5318,100
1879,153
2763,1001
5485,57
5474,717
11145,741
9839,783
8558,168
10918,566
10557,1028
168,358
1424,61
2480,752
6216,975
11195,1205
10829,73
5712,1162
1371,999
45,1111
12178,1079
5601,196
6619,625
10610,705
822,1212
11981,1122
4042,233
11707,406
757,1170
1980,510
4795,1128
12294,536
229,206
10676,1177
4994,1143
433,230
5431,633
1914,289
9273,1081
11603,877
11349,356
7600,722
775,186
10261,787
7764,927
9793,406
11485,135
1209,736
10298,254
7385,135
12033,721
3957,51
12895,107
1795,596
365,339
4727,209
12376,710
12647,1169
1791,1059
12,731
8397,34
3494,832
9886,149
5425,507
5939,500
10033,647
9844,1177
5495,393
1995,358
12196,74
12788,345
4357,540
4541,673
12189,507
12811,789
8577,1019
3565,737
9435,707
8575,723
11717,182
8789,307
10683,360
7076,8
10023,505
1181,786
10686,406
10945,907
4618,962
10038,620
8544,1163
9016,220
4468,1060
4703,125
3791,1053
10161,641
11253,5
4416,488
5729,1049
12722,520
5593,52
8978,4
6097,853
4594,328
6297,3
10367,467
7344,546
5465,449
7480,928
3230,54
12291,826
7140,507
2080,514
9083,926
10467,9
3215,152
11343,1162
6761,1040
5543,1147
5754,172
6395,460
1807,1121
6059,555
12806,83
12673,155
10097,149
11793,625
9589,345
12693,670
6393,514
6247,598
10541,654
9466,1160
11640,1096
3557,1084
12116,992
6942,1193
4494,1021
12006,1076
9882,937
11338,1175
1024,417
282,423
4620,704
7716,820
977,303
3132,171
6843,648
7121,643
10662,1167
7040,992
12420,245
9795,872
6230,955
1215,381
2167,1059
3873,1187
7742,1113
12364,686
12767,16
961,739
8380,810
4145,985
2071,748
9109,981
7230,560
5890,973
12847,246
9625,944
6192,61
9151,417
10804,433
9026,730
4029,137
12284,935
4422,603
3045,393
4682,985
12745,866
8957,587
2046,165
655,306
9601,26
4739,423
739,547
10009,935
11014,194
6880,487
8427,303
11544,773
813,1212
10107,115
7903,746
1095,507
9275,392
12687,144
6313,315
10927,1035
10625,537
7250,873
9543,457
2263,749
488,88
4126,585
193,1084
4687,905
3870,1044
10399,740
7325,1177
4061,989
11513,349
7103,3
1116,631
9502,881
6405,281
7828,843
9846,517
12563,445
1486,310
6351,601
7626,720
4015,249
10756,990
3239,406
3799,668
8416,315
7835,726
11393,687
3626,569
5791,1196
2643,634
4461,1182
11320,1019
2674,703
11288,295
539,1167
527,44
2749,539
12360,178
2488,119
8672,625
9954,841
1369,166
882,610
242,1042
12829,1159
3455,1085
11359,809
12106,181
3066,440
9508,625
5419,246
4221,910
8493,181
1786,752
6085,778
3461,248
443,848
7419,463
11161,1013
893,561
4102,687
5262,624
9759,1018
10430,866
8979,209
8510,904
1189,389
7263,1189
4986,129
5129,349
2633,754
7317,1192
8837,459
796,481
11803,405
3509,669
7021,991
6000,8
7484,43
1774,184
5594,531
10415,625
3789,393
4343,208
4017,606
8168,691
4398,511
12629,1135
10207,1049
4274,511
6534,644
1910,585
3773,265
8159,16
11914,1060
599,909
8631,780
301,365
10564,858
11378,1205
9407,823
856,757
3629,124
829,455
2209,370
8476,1026
8332,761
1498,552
1745,891
4034,45
7900,580
25,203
3921,490
1274,88
9898,1162
11091,397
5206,399
6104,714
7521,625
6496,381
2660,891
7523,789
414,886
11071,423
2465,26
8385,943
11645,841
3934,568
4923,69
3953,592
4096,273
4226,271
3231,1059
807,129
7495,1165
11273,1191
3674,803
10140,323
10410,1138
3199,1067
4204,407
9802,471
8463,879
6184,342
5717,996
1818,511
8133,130
9160,878
12230,203
5985,383
2709,404
8031,386
5910,157
9658,456
4787,631
3379,758
1398,991
2289,705
11828,510
3356,1171
11988,295
5448,664
5033,1103
12718,543
11654,632
12382,758
9309,330
8910,208
12784,86
2924,542
6388,611
2597,16
7209,542
10652,381
1316,574
334,798
8513,703
8889,710
1758,267
11106,895
5130,955
7212,911
5237,1200
4711,1087
9634,216
4069,1146
12298,29
8008,808
10446,467
441,406
8460,542
11723,594
5573,66
9640,1048
3358,801
5978,332
2759,322
1626,356
5326,763
5867,792
9209,407
5839,696
9776,1157
4344,548
424,562
4723,174
1382,387
10002,96
12356,439
11368,1095
6918,735
289,280
10725,1028
2491,292
10015,580
2438,616
2222,273
10631,639
11152,964
12485,361
1223,27
5589,815
2134,510
10840,903
10554,307
1010,34
12296,820
5662,414
734,64
5993,1088
9608,820
1641,375
3734,625
1621,260
4493,663
11983,1080
2422,497
1068,1062
10626,82
1972,1212
10419,1141
12550,402
12658,1136
4065,33
828,1066
448,878
10028,925
3111,542
2468,537
9181,275
11115,686
1063,332
7057,519
9562,1088
1319,771
11946,861
7410,901
11248,883
2106,344
8205,708
2501,1147
5402,393
10717,677
2292,260
2380,1190
10519,720
842,1014
10958,1177
11332,868
12705,1155
534,891
1733,404
7438,562
3075,871
5097,1058
3223,995
8415,1107
9234,1120
6262,556
8131,467
3048,323
12423,88
3949,47
10751,1106
2415,925
2420,481
1,33
4022,287
1378,514
2171,486
11922,344
6531,1111
3107,285
4855,735
549,301
3073,1210
3627,1064
7131,279
10318,1042
90,891
542,212
2197,1054
7788,846
928,1035
6485,606
5235,420
11987,301
4336,467
11967,467
8262,469
3222,735
5856,451
5065,93
982,254
7946,844
8622,547
7476,142
1090,600
7282,222
4023,294
2583,115
7503,944
6704,45
9686,894
3077,1027
1303,109
13,651
11528,239
10882,467
8310,773
6027,1023
8444,1042
7797,417
10571,1165
12278,783
862,576
251,544
7867,581
12457,905
11427,914
9505,93
5081,912
3528,512
12121,373
10262,832
5533,324
6440,774
12107,469
7412,186
3130,525
1963,1
10175,9
7458,518
34,1010
1040,200
12449,1095
4199,808
11347,1014
1887,841
10186,1139
8645,385
10193,494
4847,1131
4060,857
8969,970
1247,535
2545,907
5889,255
4452,404
11283,1192
12656,1173
1617,290
9595,1133
3250,715
11453,327
8287,929
1067,95
4041,1043
11110,1182
10544,800
1245,156
574,670
3233,800
7479,1162
1131,480
2917,785
12789,1194
5951,866
4168,1177
3217,1173
10926,310
11450,522
5123,521
6547,582
8660,711
12904,329
2201,625
4109,970
2284,293
8920,133
7389,140
2200,111
11403,254
12706,1085
11702,314
9702,1079
2075,978
12051,233
7539,860
1080,524
626,309
9133,533
8025,140
1814,408
10064,463
3410,1030
10737,794
10499,46
8775,722
104,756
10635,925
10426,310
8303,110
9692,1050
9604,15
4154,404
9126,999
8908,30
3216,626
11663,426
2486,33
11472,1013
5771,692
6467,9
5010,1152
10582,1212
8670,511
10339,1049
1065,134
4895,386
9762,1162
12703,60
3859,357
5458,352
11304,152
10529,1152
3818,1146
115,887
2343,36
9485,112
235,1147
6835,541
11855,521
1417,1167
6933,788
8807,756
9755,625
9671,107
2446,911
10391,1212
5691,89
12015,182
8357,1180
9393,824
933,1146
3639,1162
11445,125
9763,1114
4998,868
2174,1062
6898,28
8316,524
2015,1124
3777,442
3603,121
4904,651
12157,460
205,55
6737,206
2323,381
6383,467
6573,8
7522,291
5098,362
1513,688
11536,771
6023,501
4016,153
9757,192
7487,580
658,309
3950,537
4876,22
5298,468
7732,625
10639,582
4946,528
8525,520
9730,562
1798,66
10436,1184
11501,1
4765,328
8728,401
3104,26
7390,1146
195,966
4920,183
5653,706
2303,918
11787,528
6022,353
7845,552
8248,263
810,9
5520,190
1026,507
5812,348
3775,29
8538,921
8817,966
302,759
6054,794
4442,625
7327,1075
2148,177
11559,953
5184,1049
10108,1014
11285,1133
11053,974
7105,883
3808,670
10660,913
7127,739
2047,664
8074,825
11590,879
6055,728
12128,473
4066,625
11805,1040
3724,467
5709,586
9049,1212
12228,1158
5774,969
11366,958
868,367
7448,128
1907,468
5016,280
5274,510
2324,52
379,887
7242,102
7204,240
12543,1105
9161,34
7602,180
4931,792
12622,1133
1031,849
9463,973
5083,729
3637,372
2357,649
9170,747
3613,632
6841,760
6739,746
6075,202
7994,1184
7688,1135
92,520
6604,542
773,489
2282,1037
3100,538
10253,1050
9559,401
8956,304
2291,763
4268,296
10709,1106
188,1057
8985,1179
959,302
3669,519
5075,1162
1433,723
6078,923
10190,37
10613,251
290,42
1283,1160
3196,1018
5853,386
4654,585
7606,735
6728,264
382,198
3632,742
8864,631
695,563
9445,1016
8003,952
9764,945
12645,1155
10898,592
4239,1060
5243,347
10792,672
9023,86
1500,617
8972,1061
7635,651
11595,658
4865,501
10542,286
7560,179
2226,149
247,821
279,115
3585,575
9935,395
8506,1076
3333,202
10110,507
1647,625
6168,813
11615,510
6525,55
8762,1065
8018,551
5074,993
4046,1012
12804,692
5969,643
2122,305
8220,567
1695,659
6053,951
914,1027
8044,283
5399,697
11791,321
3844,516
6109,813
12183,770
12796,533
3361,871
269,1194
8689,894
2363,369
8636,426
9752,1139
2285,10
10836,658
12412,1183
5094,481
8800,874
9513,654
9024,792
4599,385
11090,903
3090,1063
2710,498
8579,101
322,432
11696,873
5089,178
10878,300
5408,832
6626,365
3635,717
11779,1110
7336,268
5514,833
7691,625
9036,1154
10775,467
4930,584
12846,943
9408,370
11009,127
5639,1163
8857,269
3762,7
3560,140
4007,1123
10805,478
292,373
12536,1162
9058,581
4213,1162
5802,194
1950,1087
12497,318
9066,674
6419,30
5522,1162
2309,351
9940,404
11829,746
7550,542
3770,469
9968,418
4688,853
10669,626
4190,468
10032,509
9854,1149
731,563
211,1211
8498,19
3374,331
11866,735
1790,1206
9233,1079
7860,305
8962,92
8121,1088
259,215
8652,1079
5493,404
2648,423
8325,296
1837,314
8057,1173
4323,759
10908,482
12405,358
11354,464
10941,760
522,123
9836,312
5908,404
8872,292
1103,330
4414,867
3034,1203
2114,1109
11027,184
3710,747
4611,549
2232,880
4138,1158
5532,625
9374,405
3684,1184
386,632
12283,348
3865,1186
12727,1038
9575,369
6983,295
362,1062
3101,510
4678,282
10292,287
7816,417
3769,735
1874,741
5462,1212
12482,1180
2401,349
10003,1162
5761,891
3296,797
547,327
836,941
5574,60
9156,1030
516,1177
9567,1149
4233,178
7824,621
3254,327
10197,285
7289,1035
4490,1103
10169,966
3617,571
9076,355
741,842
11630,572
12348,508
7624,964
10008,815
7916,68
1374,701
9101,562
8154,828
9306,41
6042,467
11444,454
11887,841
1955,358
2548,913
4188,525
7557,545
12261,1017
12869,1184
9841,1012
3969,224
9993,1020
560,345
10871,554
5847,625
8271,892
10330,497
10741,120
3145,81
3487,138
8711,599
3731,606
6285,815
1394,70
6188,974
5005,876
5469,1162
12728,801
5407,533
4276,100
3328,688
2649,413
3952,773
7187,217
9553,440
3641,698
6813,211
2954,456
10730,407
7068,289
4956,857
11322,504
1872,1143
10493,87
5187,672
563,870
9873,96
2563,403
12026,920
9834,1129
6873,151
1728,634
3867,333
7643,360
10907,561
12721,428
7505,1144
9614,708
10366,182
11820,849
6011,208
1593,760
5032,1103
9370,240
679,85
6390,1177
5548,750
10726,1062
11344,1030
11049,1167
617,724
6152,807
11384,90
8214,416
9689,794
460,310
3087,327
1115,346
12267,1010
10102,757
3197,759
4823,366
4089,409
4478,129
2722,101
3040,1077
6201,985
6102,342
6990,522
6895,89
6142,89
11851,906
9849,48
106,415
7866,520
7832,156
12570,318
1572,648
5835,27
5147,688
5007,1193
2984,430
6396,741
4412,672
1009,625
8239,467
1346,511
7013,177
10349,704
8744,203
2361,974
1858,1187
3041,211
3750,1172
8952,125
4376,290
9680,409
7149,139
8734,631
3670,247
2967,310
3264,357
1188,118
12555,561
10232,891
5747,471
12118,509
4499,143
12246,674
6229,1162
12487,1063
8292,882
6455,155
5047,792
930,589
5530,870
3515,1001
7441,1177
7349,808
5860,752
9128,525
4206,1016
12184,718
10375,947
3851,916
1834,878
2459,981
1658,307
6930,128
12438,136
1869,52
9028,428
2786,1030
12019,409
4327,1198
49,17
4391,507
2404,357
10030,82
11252,168
2838,510
10263,295
9243,482
483,918
2641,1167
10750,332
10892,929
12072,50
8226,1191
6834,414
11497,955
1788,51
10952,646
1099,928
12667,604
208,1053
480,721
9501,1063
1558,934
6650,404
7179,8
7531,505
9051,8
469,428
9347,1026
3303,1173
2330,975
11100,404
5273,1092
3658,782
794,654
1032,870
2233,1049
1162,542
37,910
11260,1188
3944,1209
7915,31
7961,316
3346,13
8320,868
7759,219
4418,510
9025,404
11844,211
5542,262
3002,1083
10205,388
4252,1063
9943,917
584,1188
6565,952
8528,909
1290,1162
9201,867
674,351
11510,644
7765,26
10226,859
5859,996
8915,435
11636,189
8012,1166
2671,94
9835,1056
9936,1074
4844,122
7464,1009
8401,542
1736,1021
3967,542
6081,90
1210,555
11547,406
7741,635
8111,11
6157,65
217,352
5430,688
2182,1167
8142,17
4900,254
11888,99
27,796
11550,164
12245,1114
5710,109
3938,124
1122,1142
10895,208
6400,667
10568,760
697,528
5785,492
9932,1180
5561,111
6679,1173
9748,403
2360,34
18,364
4256,807
2259,402
7532,783
4926,830
5272,708
932,429
3093,72
2673,933
996,27
3123,617
785,476
2373,467
2601,24
12426,1092
183,255
127,702
9418,606
3164,761
10729,299
6275,829
12396,847
4576,1144
11437,1136
6540,1005
7160,218
8681,984
9253,467
3958,804
230,858
10807,368
4043,708
10844,565
1165,353
8000,1061
2267,1213
573,534
6785,363
5324,712
8063,547
11116,347
11123,139
10814,507
2308,384
11529,401
8675,1101
998,270
9745,37
7536,323
399,973
9989,551
19,1127
5401,333
7668,912
10001,151
5207,11
11975,1162
3583,913
11089,256
12088,613
10630,189
3399,368
351,814
11209,128
11459,748
4959,520
7667,686
3411,507
7266,1126
1935,440
2129,1091
4255,234
3477,615
10216,391
11879,1212
8907,80
8921,686
9251,142
11031,507
9403,537
2160,531
4939,1175
6061,966
5240,217
1391,930
6006,1126
5909,154
10269,154
2751,851
11067,473
5241,364
4479,282
1974,741
1151,783
10637,53
1193,137
318,418
7382,130
4273,1177
6629,1121
8251,1011
10834,152
6789,138
1097,301
5882,1186
3281,1034
3742,871
369,373
5600,639
604,451
2498,497
6815,129
10811,406
10489,510
2811,1193
3973,271
6605,1096
9522,251
2091,1051
5805,834
8297,383
445,146
8276,650
1903,329
140,560
12532,421
4598,49
989,314
11266,732
2266,579
11909,891
4259,467
11817,552
9438,106
6137,676
9729,680
2569,427
288,691
6989,262
116,123
315,617
4607,878
12585,510
7450,248
11216,406
11774,890
1302,262
3004,323
8265,142
10920,839
2953,37
9493,409
9057,586
3892,108
10703,931
12615,1177
3964,523
5254,969
10527,1177
3905,384
1927,27
11933,728
11708,58
8482,722
11454,1166
4064,646
12312,961
3255,544
12415,758
2414,527
11846,747
10706,1152
11542,339
8187,1140
5840,356
496,1212
7637,787
1688,250
956,688
4702,174
7493,29
218,401
68,1160
3900,891
474,275
10579,661
5551,853
2048,953
4803,725
7537,1162
2234,962
1532,1030
779,145
787,513
12564,992
3444,701
7818,1067
11211,251
3504,991
4816,563
8489,1029
5621,614
3824,874
834,320
6248,552
1183,1144
11138,1188
5020,406
6832,933
1944,677
9612,152
3278,520
11307,303
3763,929
12082,299
6025,995
7364,456
373,374
9061,962
4141,943
8806,710
595,1167
10661,37
10484,349
12138,345
1945,343
10700,1003
6448,1036
1977,378
12602,691
11177,557
10618,1093
1483,1139
1468,600
9825,551
12048,1038
8132,750
9648,507
1287,759
7172,965
2387,893
1039,496
8937,292
7677,507
2125,572
1971,406
4807,932
2081,779
7722,656
6484,738
3218,92
174,1193
3267,961
4770,1033
10776,507
2883,1125
1906,324
3321,543
9074,1165
605,790
2667,966
8050,950
2813,818
8150,169
6510,13
8698,439
9108,547
6886,1177
11467,755
7050,804
3965,263
10972,302
7878,330
1385,154
12886,300
5003,27
2810,285
2029,26
3485,387
12773,1167
11464,178
207,606
5596,485
9167,1135
9204,327
7463,657
465,746
11237,178
2273,954
8936,465
9877,794
2581,522
1143,117
8626,1115
6581,515
5966,973
5929,618
5302,76
11316,332
11748,864
548,1173
9901,680
11005,10
6096,401
12866,866
2269,67
12737,132
11903,323
1069,347
10915,360
5115,342
1573,443
5795,608
6775,1162
6398,979
4517,375
7642,1082
9311,1167
2502,832
11233,198
706,621
4399,518
12710,603
9937,71
3302,625
10822,467
3857,172
3696,79
478,533
5048,70
4482,1142
11533,291
8402,9
2268,1048
9213,115
12632,891
1457,949
8659,633
2146,715
10754,664
9566,932
729,397
8640,950
5063,764
1146,534
5555,592
9322,809
3729,528
7148,1162
3481,417
3771,1009
7095,262
8684,366
4590,464
12253,765
6870,831
10788,729
10358,1052
6121,563
4911,973
3787,448
6130,1144
6538,793
2584,472
5060,120
8298,1173
9129,615
3175,582
5095,725
2072,194
6625,440
3854,838
9948,1029
10556,8
4580,898
7675,1154
5271,1026
10486,115
1959,1132
12437,614
2190,533
1775,445
4704,753
12198,83
7001,809
9697,576
103,34
2947,267
2368,510
11986,832
6361,446
3157,468
10281,1080
2549,381
1654,642
12505,454
11617,446
9062,407
10274,454
7646,689
11134,823
11158,165
11647,413
8323,721
12676,652
1389,1085
11296,633
10800,951
2036,8
9443,1162
2252,739
11173,404
8453,752
5897,591
6356,104
9980,334
12395,55
6685,305
12838,706
4899,1126
9695,423
1639,191
7225,826
169,151
9500,735
6900,99
4170,390
8708,1202
4407,202
715,961
1284,1018
5152,202
11507,74
7888,339
3616,443
7934,507
6840,1060
9118,909
7047,1179
2839,99
11755,675
552,946
427,1213
6566,1043
2664,630
3986,76
1027,609
1034,19
3767,1051
8529,1191
11404,1195
10687,322
3920,844
12213,422
904,59
2346,510
5377,746
4114,384
147,788
10620,473
3533,735
844,862
3832,587
1258,492
9917,802
8274,572
5702,36
10884,236
9342,298
11012,870
11186,734
10295,839
11214,1142
6071,1109
8502,931
9386,764
666,674
4319,70
507,1155
9428,316
3835,1193
5633,784
7786,361
1207,544
712,1031
12619,881
10981,1203
8757,354
4624,509
7409,688
12305,171
10638,611
2175,133
9547,717
990,1037
9348,771
575,31
12839,587
162,688
2239,115
938,840
11474,524
8128,698
7024,228
7706,434
6600,185
5787,352
10076,651
11180,1174
1282,140
5294,542
459,776
12657,1191
3370,796
6750,588
12367,682
1578,617
9973,704
10258,881
2169,728
7795,670
2849,1081
1379,222
9548,404
38,157
4429,8
709,1104
12853,229
1066,1147
3796,862
11795,872
2869,572
11315,723
11424,1143
3338,467
11739,892
9187,510
4621,327
4165,955
1601,975
7188,1212
197,172
4198,191
416,296
11469,434
1999,1001
10961,1121
11314,858
3401,735
5834,155
3022,515
10355,1186
5858,550
10313,169
8114,776
3628,464
8389,991
9775,451
10997,748
11433,604
1633,562
1321,1035
11672,983
2250,981
5392,212
10624,1150
11604,171
12355,40
5794,505
6411,1089
4891,615
1420,1133
2423,351
12681,183
4320,178
3786,333
670,844
3331,291
3889,306
12028,620
1220,1193
9158,118
3755,595
4870,1080
2527,1106
9990,514
12612,645
8815,64
7028,924
1518,996
9569,607
11802,465
1542,415
8495,1167
6513,321
350,1077
5922,1187
11451,892
824,480
10733,416
9138,543
4485,641
12270,571
8203,106
10343,465
1244,456
12720,143
10870,116
12424,213
11954,1170
6537,473
214,1177
458,1167
6875,352
12709,377
6332,601
1062,601
7938,986
10975,789
4051,426
11306,34
3803,373
4448,928
946,848
5782,138
1224,301
7520,72
11257,97
12289,848
6539,131
4497,1058
3693,839
11798,315
6979,289
